CourseNumber,CourseTitle,Career,Credits,Prerequisites,Antirequisites,Corequisites,Description,spring,fall
MEC536,Mechanics of Solids,Graduate,3.0,NONE,NONE,NONE,"A unified introduction to the fundamental principles, equations, and notation used in finite deformation of solids, with emphasis on the physical aspects of the subject. Cartesian tensor representation of stress, principal values, finite strain, and deformation.  Conservation of mass, momentum, and energy.  Formulation of stress-strain relations in elasticity, and compatibility relations.  The use of general orthogonal coordinate systems in the equations governing solids.  Principles of virtual displacement and virtual work.
Fall,",1,1
MEC537,Combustion Research Laboratory,Graduate,3.0,NONE,NONE,NONE,Experimental methods for testing and development of internal combustion engines.  Methods for measuring engine performance and emissions.  Review of combustion chemistry and thermodynamics.  Engine cycle quantities measurements.  Students will apply these methods to reciprocating engines and gas turbines.,1,1
MEC539,Introduction to Finite Element Methods,Graduate,3.0,NONE,NONE,NONE,"(formerly Finite Element Methods in Structural Analyses)
Theory of finite element methods and their application to structural analysis problems.  Matrix operations, force and displacement methods.  Derivation of matrices for bars, beams, shear panels, membranes, plates, and solids.  Use of these elements to model actual structural problems.  Weighted residual techniques and extension of the finite element method into other areas such as heat flow and fluid flow.  Laboratory sessions introduce use of the computer in solving finite element problems.  Programs for the solution of force and displacement method problems are configured.  A computer project consisting of the solution and evaluation of a structural problem is required.
Spring, alternate years,",1,1
MEC540,Mechanics of Engineering Structures,Graduate,3.0,NONE,NONE,NONE,An introduction to variational principles of mechanics and the development of approximation methods for the solution of structural mechanics problems.  Linear and nonlinear theories of beams and thin plates are developed along with their framework for numerical solutions.  An introduction of the general theory of structural stability is presented along with its application to the buckling and initial postbuckling behavior of beams and plates.,1,1
MEC541,Elasticity,Graduate,3.0,NONE,NONE,NONE,"Formulation of boundary value problems.  Compatibility equations and reciprocal theorem.  Torsion of noncircular cross-sections.  Fundamental solutions for two- and three-dimensional domains.  Potential function formulations.  Use of integral transforms and complex variable approaches.  Formulation and solution of problems in thermoelasticity.
Prerequisite: MEC 536
Spring,",1,1
MEC543,Plasticity,Graduate,3.0,NONE,NONE,NONE,"Stress and deformation of solids: yield criteria and flow rules for plasticity deforming solids; the notion of a stable inelastic material; static and dynamic analysis of plastic bodies under mechanical and thermal loading; use of load bounding theorems and the calculation of collapse loads of structures; the theory of the slip-line field. 
Prerequisite: MEC 541
Fall, alternate years,",1,1
MEC549,Robot Dynamics and Control,Graduate,3.0,NONE,NONE,NONE,"This course will cover the fundamentals of dynamic modeling and control
techniques for robots, focusing mainly on robot manipulators. The dynamic modeling part includes Lagrange formulation, Newton Euler formulation, properties of the dynamic equations, and trajectory planning with dynamic constraints, and the control part includes nonlinear systems, state-space representation, Lyapunov stability theorems, feedback linearization, linear controller design, position control, motion control, inverse dynamics control, robust control, adaptive control,
force control, impedance control, hybrid motion force control, and implementation of controllers. Prerequisite: MEC 529",1,1
MEC550,Mechatronics,Graduate,3.0,NONE,NONE,NONE,"An introduction to the design, modeling, analysis and control of mechatronic systems (smart systems comprising mechanical, electrical, and software components).  Fundamentals of the basic components needed for the design and control of mechatronic systems, including sensors, actuators, data acquisition systems, microprocessors, programmable logic controllers, and I/O systems, are covered.  Hands-on experience in designing and building practical mechatronic systems are provided through integrated lab activities.
Fall, every year,",1,1
MEC552,Mechanics of Composite Materials,Graduate,3.0,NONE,NONE,NONE,"The course is concerned with the analysis of layered composite materials subject to mechanical loads.  Cartesian tensor calculus is used.  Homogeneous anisotropic media are studied first.  The effect of layering is then analyzed.  Applications to plates and shell are studied and analytical methods of solution are given.  Numerical analysis of composite solids is also considered using finite difference and finite element methods.
Prerequisite: MEC 536
Fall or Spring, alternate years,",1,1
MEC556,Introduction to Engineering Mechanics of Composites,Graduate,3.0,NONE,NONE,NONE,"Introduction to the engineering mechanics of fiber reinforced composites.  Brief history of the development of fiber composites, their properties, advantages, limitations and applications.  Overview of the different types of composites but with focus on long fiber reinforced composites; particularly, lamina and laminate concepts characteristics and configurations.  Topics covered include: elastic properties of unidirectional lamina, strength of unidirectional lamina, elastic behavior of multidirectional laminates and stress and failure of multidirectional laminates.  Design methodologies and considerations for structural composite materials.  The students are expected to complete a project, in which they will design a real-life structural part out of composite materials using course principles.",1,1
MEC557,Introduction to Fiber Composites Fabrication and Characterization,Graduate,3.0,[['MEC363']],NONE,NONE,"Overview of fiber reinforced composites, applications and mechanical properties. Introduction to fiber composites fabrication methods as well as experimental characterization methods used in acquiring their relevant mechanical properties. Fabrication topics include: Impregnation of fibers; Prepregs; Stacking; Curing; Vacuum bagging; Autoclave technology; Out-of-autoclave manufacturing processes; Molding; Processing; Cutting and Joining. Topics in mechanical characterization include: Experimental methods; Characterization of the elastic properties and failure strengths of unidirectional lamina; Characterization of the elastic properties and failure strengths of multidirectional laminates. Course is divided into in-class lectures and laboratory sessions. The students are expected to complete a project, in which they will design, fabricate and test a real-life structural part made out of composite materials using course principles.",1,1
MEC559,Mobile Robotics and Autonomous Vehicles,Graduate,3.0,NONE,NONE,NONE,"This course will cover the fundamentals of planning, state estimation, and control techniques for mobile robots and autonomous vehicles. Key topics include: Kinematics of wheeled mobile robots; State estimation, Localization, and Mapping; Simultaneous Localization and Mapping Algorithms (SLAM) Algorithms; Path planning, Obstacle Avoidance, and Non-holonomic Control; Mobile robot programming and control architecture.",1,1
MEC560,Advanced Control Systems,Graduate,3.0,NONE,NONE,NONE,"Analytical methods applied to the design of multivariable linear control systems.  Introduction to linear system theory: linearization, solution of linear matrix differential equations, stability, controllability, observability, transformations to canonical forms.  Formulation of control objectives.  Deterministic state observer.  Full-state feedback control based on pole assignment and linear quadratic optimization theory.  Linear systems with stochastic inputs and measurement noise.  The response of linear systems to random input; stochastic state estimator (Kalman filter); separation principle of stochastic control and estimation; system robustness.
Fall or Spring, alternate years,",1,1
MEC564,Fundamentals of Aerodynamics,Graduate,3.0,NONE,NONE,NONE,"Kinematics and dynamics of incompressible irrotational flow; stream function and the potential functions; Euler and Bernoulli equations.  This-foil theory; lift and moment for symmetric and cambered airfoils.  Finite-wing theory; induced drag.  Compressible flow, small disturbance theory; thin wings at subsonic and supersonic speeds.",1,1
MEC565,Aerospace Propulsion,Graduate,3.0,NONE,NONE,NONE,"Fundamentals of propulsion; performance parameters, thermodynamic cycles.  Introduction to combustion and combustors.  Performance and cycle analysis of various flight propulsion systems: turbojets, turbofans, turboprops, ramjets, scramjets, rockets, propellers.  Design of supersonic inlet nozzles, component matching and map.",1,1
MEC567,Kinematic Analysis and Synthesis of Robotic Mechanisms,Graduate,3.0,NONE,NONE,NONE,"Introduction, mechanism structure, basic concepts of mechanisms, canonical
representation of motion. Kinematic analysis, algebraic method, vector-loop method, complex number method, spherical and spatial polygon method, matrix method, dual-number quaternion method, screw coordinate method, line coordinate method, motor algebra method, type synthesis, number synthesis, coupler curves, curvature theory path generation, finite displacement theory, rigid body guidance, function generation, computer-aided mechanisms analysis and synthesis.",1,1
MEC568,Advanced Dynamics,Graduate,3.0,NONE,NONE,NONE,"Newtonian and Lagrangian mechanics of rigid bodies; kinematics, inertia tensor, principle of momentum, principle of virtual work, potential and kinetic energy, equations of motion, extraction of information from the equations of motion, and application to engineering problems.
Fall,",1,1
MEC569,Aerial Robotics,Graduate,3.0,NONE,NONE,NONE,"This hands-on course covers a broad range of topics related to aerial-robotics. There is a comparative analysis of the most common types of flying vehicles. A few of the most common control strategies such as cascaded control, dubins path, and flocking algorithms are covered as well. Lastly, we look at the latest work in both the scientific literature and industry. In particular, this course covers multicopters, fixed-wings, flapping-wings, aerial swarms, perching, collision resilience, search & rescue, and flight testing. There are two hands-on projects, the first consists of searching a space for a safe landing point with a crazyflie quadcopter, and the second is navigation of a narrow passage with a fixed-wing robot. At the end
of the class, the students will be able to critically evaluate existing aerial robotic systems, conceive new systems, and implement functional prototype vehicles.",1,1
MEC570,Introduction to Engineering Tribology,Graduate,3.0,NONE,NONE,NONE,"Focus is on the fundamentals of tribology, the science of surfaces in relative motion, with an introduction to friction, lubrication, and wear.  The basics of tribology science: engineering surfaces, contact mechanics, lubrication theory, wear processes and modeling, wear properties of materials, and tribology test methods will be covered.  Analysis of tribological aspects of machine components and bearings.  Industrial case studies will be presented to place the topics in context to industry and society.
Spring, every year,",1,1
MEC571,Analysis and Design of Robotic Manipulators,Graduate,3.0,NONE,NONE,NONE,"Introduction to robot manipulators from the mechanical viewpoint, emphasizing fundamentals of various mechanisms and design considerations.  Kinematics on 2D and 3D manipulators; statics and dynamics; motion planning; control fundamentals; algorithms development; computer-graphics simulation of manipulators; current applications. 
Prerequisite: Permission of instructor
Fall or Spring, alternate years,",1,1
MEC572,Computer-Aided Design of Shapes and Motions,Graduate,3.0,NONE,NONE,NONE,"This class would focus on presenting a unifying treatment for the design of geometric shapes, such as curves and surfaces as well as motions of entities, such as lines, planes, and rigid bodies. It will be shown that in the language of projective geometry, one can design curves, surface, and motions utilizing same algorithms and similar data structures. In the process, the students will learn the theory of NURBS (Non- Uniform Rational B-splines), which is the standard representation in existing CAD/CAM system, and extend it to the space of rigid body displacements for the design of motions. Students will implement shape and motion design algorithms in graphical computer programs.",1,1
MEC575,Introduction to Micro Electro-Mechanical Systems (MEMS),Graduate,3.0,NONE,NONE,NONE,"An introduction to the fundamental knowledge and experience in the design and manufacture of microsystems. Emphasis will be placed on the methodologies for design, fabrication, and packaging of microsystems. An overview on fabrication and manufacturing technologies for producing microsystems will also be covered. Interdisciplinary nature of MEMS will be emphasized via various engineering principles ranging from mechanical and electrical to materials and chemical engineering. Introduction of the working principles of micro actuators, sensors, and transducers.
Prerequisite: Permission of instructor
Spring,",1,1
MEC579,Optical Measurement,Graduate,3.0,NONE,NONE,NONE,"Introduction to optical measurement and its applications to the fields of solid mechanics, design and manufacturing, and thermal and fluid systems.  Topics include fundamentals of optics, lasers, and detectors, dimensional and surface metrology, machine vision, measurement of temperature, concentration, and density, and optical techniques for stress analysis and nondestructive testing.",1,1
MEC585,Total Quality Management,Graduate,3.0,NONE,NONE,NONE,"Concepts of TQM and quality improvement methods to attain world-class performance in business operations.  Topics include policy deployment, process improvement methodology, daily work management, quality story methodology, six sigma, poka-yoke, ISO, Deming and Baldridge Awards criteria.
Spring,",1,1
MEC596,Projects in Mechanical Engineering,Graduate,1.00 - 6.00,NONE,NONE,NONE,"Conducted jointly by graduate students and one or more members of the faculty.
May be repeated for credit
Prerequisite: Advisor's permission
Offered every semester, 1-6 credits, ABCF grading",1,1
MEC597,Graduate Research and Study in Manufacturing,Graduate,1.00 - 6.00,NONE,NONE,NONE,"Independent research or project in the area of manufacturing processes or systems.
Prerequisite:  Students specializing in Manufacturing",1,1
MEC599,Research,Graduate,1.00 - 12.00,NONE,NONE,NONE,"Fall, Spring, and Summer,",1,1
MEC630,Special Topics in Fluid Mechanics,Graduate,3.0,NONE,NONE,NONE,"TThe subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC631,Special Topics in Heat Transfer,Graduate,3.0,NONE,NONE,NONE,"The subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC633,Special Topics in Thermodynamics,Graduate,3.0,NONE,NONE,NONE,"The subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC634,Advanced Topics in Kinematics and Dynamics of Machines,Graduate,3.0,NONE,NONE,NONE,"The subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC635,Advanced Topics in Nonlinear Dynamic Systems,Graduate,3.0,NONE,NONE,NONE,"The subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC636,Advanced Topics in Mechanical Vibration,Graduate,3.0,NONE,NONE,NONE,"The subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC637,Special Topics in Precision Engineering,Graduate,3.0,NONE,NONE,NONE,"The subject matter of each special topics course varies from semester to semester, depending on the interests of students and staff.  Advanced topics and specialized topics will be discussed, particularly those of current interest.",1,1
MEC641,Fracture Mechanics,Graduate,3.0,[['MEC536']],NONE,NONE,"The mechanics of brittle and ductile fracture in engineering materials are studied. Major subjects are linear elastic fracture, elastic-plastic fracture, and fatigue crack analysis. Topics also include stress intensity factor, energy release rate, J-integ.
Prerequisite: MEC 536,
Fall or Spring, alternate years, 3 credits",1,1
MEC651,Advanced Finite Element Analysis,Graduate,3.0,NONE,NONE,NONE,"Finite element method for the analysis of continuous media.  In-depth discussion of penalty method, integration techniques, and differential equation solvers.  Computer implementation of finite element code in nonlinear elastic, elastic-plastic materials, and dynamic problems.  Major topics are 2-D and 3D element formulations, stress update algorithms, Newton-Raphson iterative technique, and explicit/implicit time integration schemes.
Prerequisites:  MEC 541, MEC 539
Fall or Spring, alternate years,",1,1
MEC656,Aerospace Propulsion,Graduate,3.0,NONE,NONE,NONE,"Fundamentals of propulsion; performance parameters, thermodynamic cycles.  Introduction to combustion and combustors.  Performance and cycle analysis of various flight propulsion systems: turbojets, turbofans, ramjets, scramjets, rockets, propellers.  Design of supersonic inlet nozzles, component matching and map.",1,1
MEC662,Advanced Vibration and Analysis,Graduate,3.0,NONE,NONE,NONE,"Principle and techniques of vibration analysis of structures and machines. Includes free and forced vibration responses of linear limped-parameter, multiple dof systems; model analysis of distributed, continuous systems; non-linear vibration analysis; random vibrations.
Permission of instructor.",1,1
MEC691,Mechanical Engineering Seminar,Graduate,0.0,NONE,NONE,NONE,"This course is designed to expose students to cutting-edge research and development activities in mechanical engineering.  Speakers are invited from both on and off campus.  Fall and spring. 0 credits, S/U grading.  May be repeated.",1,1
MEC695,Mechanical Engineering Internship,Graduate,1.0,NONE,NONE,NONE,"Participation in off-campus engineering practice in private corporations, public agencies, or non-profit institutions as an intern. Students will be required to have a faculty adviser as well as a contact coordinator at the place of internship, to participate with them in regular consultations on the project, and to submit a final report to both and the Graduate Program Director. Credits from this course cannot be applied toward the MS and/or PhD degree.
1 credit, S/U grading. Offered Fall and Spring semesters",1,1
MEC696,Aerial Robotics,Graduate,3.0,NONE,NONE,NONE,"This hands-on course covers a broad range of topics related to aerial-robotics. There is a comparative analysis of the most common types of flying vehicles. A few of the most common control strategies such as cascaded control, dubins path, and flocking algorithms are covered as well. Lastly, we look at the latest work in both the scientific literature and industry. In particular, this course covers multicopters, fixedwings, flapping-wings, aerial swarms, perching, collision resilience, search & rescue, and flight testing. There are two hands-on projects, the first consists of searching a space for a safe landing point with a crazyflie quadcopter, and the second is navigation of a narrow passage with a fixed-wing robot. At the end
of the class, the students will be able to critically evaluate existing aerial robotic systems, conceive new systems, and implement functional prototype vehicles.",1,1
MEC697,Practicum in Teaching I,Graduate,0.0,NONE,NONE,NONE,"Every TA must register for the course
Fall, Spring,",1,1
MEC698,Practicum in Teaching II,Graduate,1.00 - 3.00,NONE,NONE,NONE,Practicum in teaching under faculty supervision,1,1
MEC699,Dissertation Research on Campus,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Advancement to candidacy (G5). Major portion of research must take place on SBU campus, at Cold Spring Harbor, or at the Brookhaven National Lab.
Fall, Spring, and Summer,",1,1
MEC700,Dissertation Research off Campus - Domestic,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research will take place off-campus, but in the United States and/or U.S. provinces. Please note, Brookhaven National Labs and the Cold Spring Harbor Lab are considered on-campus.
All international students must enroll in one of the graduate student insurance plans and should be advised by an International Advisor.
Fall, Spring, Summer",1,1
MEC701,Dissertation Research off Campus - International,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research will take place outside of the United States and/or U.S. provinces.
Domestic students have the option of the health plan and may also enroll in MEDEX.
International students who are in their home country are not covered by mandatory health plan and must contact the Insurance Office for the insurance charge to be removed.
International students who are not in their home country are charged for the mandatory health insurance. If they are to be covered by another insurance plan they must file a waiver be second week of classes. The charge will only be removed if other plan is deemed comparable.
All international students must received clearance from an International Advisor.
Fall, Spring, Summer",1,1
MEC800,Full Time Summer Research,Graduate,0.0,NONE,NONE,NONE,,1,1
