CourseNumber,CourseTitle,Career,Credits,Prerequisites,Antirequisites,Corequisites,Description,spring,fall
CHE542,Chemical Biology,Graduate,3.0,NONE,NONE,NONE,"The reactivity and physiological function of biological macromolecules and their cofactors are described at the chemical biochemical level.  The emphasis of this course reflects recent advances in chemical biology.  Possible topics include catalysts, reaction mechanisms, correlation between three-dimensional structure and reactivity, receptor-ligand interactions in extracellular and intracellular signaling, protein folding in vitro and in vivo.
Spring,",1,1
CHE543,Chemical Approaches to Biology,Graduate,3.0,NONE,NONE,NONE,"The use of molecular concepts and methodology to solve problems in biology and medicine. The course covers methods to elucidate and control biological systems. Possible topics include chemical genomics, metabolomics, and chemotherapeutics.
Prerequisite CHE 542
Fall, 3 credits, ABCF grading",1,1
CHE558,Physical Biology,Graduate,3.0,NONE,NONE,NONE,"This is a course on the principles of physical chemistry.  We describe the nature of the forces and energies and entropies that drive molecular systems toward their states of equilibrium.  We consider a broad range of applications throughout chemistry, biology, materials engineering and  nanoscience.  This course aims to give students an understanding of how the actions and behaviors of materials arise from their atomic and molecular structures.
Co-listed with PHY 558
Spring, 3 credits, ABCF Grading",1,1
CHE559,Biological Dynamics and Networks,Graduate,3.0,NONE,NONE,NONE,"This course will provide a solid foundation in key theoretical concepts for the study of dynamics in biological systems and networks at different scales ranging from the molecular level to metabolic and gene regulatory networks. Topics of this course include but are not limited to: Physical kinetics; Diffusion/Smoluchowskii; Random flights; Waiting times; Poisson; Brownian ratchets; Chemical kinetics; Transition states; Stability, bifurcations, pattern development; Noise in cells: intrinsic and Extrinsic; Feedback; Biological Osciillators; Recurrence, period doubling, chaos; Networks; Topologies; Degree distribution, betweenness; Models of nets: Erdos-Renyi, scale-free, social, Watts-Strogatz, agents; Robustness, highly-optimized tolerance, bowties, epidemics; Biological networks: Protein-protein nets, regulatory and metabolic nets; Known biological circuits and their behaviors; How networks evolve: Preferential attachment, rewiring; Power laws; Fluxed through networks; Information and communication, entropy; Metabolic flux analysis; Artificial and Natural selection for traits; Darwinian evolution; Population dynamics.
Spring, 3 credits, ABCF grading
Crosslisted with PHY 559 and CHE 559",1,1
CHE581,Departmental Research Seminar,Graduate,0.0,NONE,NONE,NONE,"Meetings in which first-year graduate students learn about the research activities of the departmental faculty.
Fall,",1,1
CHE582,Literature Seminar,Graduate,0.0,NONE,NONE,NONE,"Students select and discuss topics from the current literature.
Spring,",1,1
CHE586,Professional Skills for Scientists,Graduate,2.0,NONE,NONE,NONE,"Development and refinement of the professional skills used by scientists: An exploration of more sophisticated presentation skills used in oral and poster presentations; incorporatyion of collaborative problem solving that mimics real world situations, including simple proposal writing; exposure to professional societies and meetings; an exploration of career options and employment resources; tips for resume preparation and interviews. Recommended for upper divsion endergraduates and masters students.
Winter, 2 credits, ABCF Grading",1,1
CHE588,Graduate Workshop,Graduate,0.00 - 1.00,NONE,NONE,NONE,"Additional problem solving and team learning on topics from a concurrent formal graduate course. Topics vary. Fall and Spring, 0-1 credits, S/U grading. May be repeated for credits.",1,1
CHE589,Directed Study,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Subject matter varies according to needs of student.
Fall and Spring,",1,1
CHE590,M.S. Term Paper,Graduate,3.0,NONE,NONE,NONE,"Seminar leading to a term paper on a selected topic in chemistry, chemical applications, or chemical pedagogy. 
Fall, Spring, Summer",1,1
CHE591,Chemistry of the Environment,Graduate,3.0,NONE,NONE,NONE,"This course provides an overview of the chemistry of environmental processes, environmental degradation, remediation and abatement processes, and energy production. Past actions and current efforts of the chemical enterprise in both exacerbating and addressing anthropogenic environmental degradation are discussed.",1,1
CHE593,Chemical Demonstrations,Graduate,3.0,NONE,NONE,NONE,The design and implementation of demonstrations to illustrate modern concepts of chemistry.,1,1
CHE596,Teaching and Learning Chemistry,Graduate,3.0,NONE,NONE,NONE,"The objective of CHE 596 is to better prepare students for the kinds of interactions they are likely to have in their careers when communicating their chemistry. Specifically, this course will help students to: (i) develop competency with research-based approaches to facilitating discourse that is generative for improving scientific understandings of chemistry phenomena; (ii) recognize the importance of representations in chemistry and to incorporate a more explicit modeling perspective and approach for developing scientific literacy; (iii) develop teaching strategies to effectively communicate abstract and complex chemical concepts to advise expert and non-expert audiences; (iv) develop curricular interventions aimed at improving individual and community practice of challenging conceptual ideas; (v) incorporate historical and philosophical perspectives on the development of fundamental chemical principles into the teaching of those topics in diverse settings; (vi) become aware of recent developments in the learning progressions literature to inform understanding of appropriate curriculum planning and implementation; and (vii) develop an identity towards reflective practice and empowerment of fellow chemistry educators into positions of leadership.",1,1
CHE597,M.S. Research Thesis Development,Graduate,3.0,NONE,NONE,NONE,This course provides a structured environment for students to develop their research project into a written thesis.  Students will receive instruction and guidance in performing literature research related to their project and in developing this background material along with their own research into a properly written document.,1,1
CHE598,Professional Masters Internship,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Participation in private corporations, public agencies, or non-profit institutions for research and other experiential training activities related to the completion of a Master term paper.  Students will be required to have a faculty coordinator as well as a contact in the outside organization, to participate with them in regular consultations on the project, and to successfully complete CHE 590.
Prerequisites: Permission of Master's Program Director.
0-12 credits, S/U grading
May be repeated for credit
Offered Fall, Spring, and Summer, Every Semester",1,1
CHE599,Research,Graduate,1.00 - 12.00,NONE,NONE,NONE,"Fall, Spring, Summer",1,1
CHE602,Special Topics in Physical Organic Chemistry,Graduate,1.00 - 12.00,NONE,NONE,NONE,"The subject matter varies depending on interests of students and staff. It may cover such areas as photochemistry, theoretical organic chemistry, and the chemistry of unstable intermediates; the emphasis is on fundamental considerations and recent developments.",1,1
CHE603,Special Topics in Bioorganic Chemistry,Graduate,1.00 - 3.00,NONE,NONE,NONE,"The subject matter varies depending on interests of students and faculty. Possible topics include asymmetric synthesis and natural product synthesis.
Fall,",1,1
CHE606,Special Topics in Synthetic Chemistry,Graduate,1.00 - 3.00,NONE,NONE,NONE,,1,1
CHE607,Modern Drug Design & Discovery,Graduate,1.00 - 3.00,NONE,NONE,NONE,"A seminar course covering modern aspects and approaches to drug design.  This course combines presentations by faculty and by industry representatives to provide a cross-disciplinary view of the development of pharmaceuticals.
Fall, variable 1-3 credits, ABCF grading",1,1
CHE610,Practicum in Teaching,Graduate,1.00 - 3.00,NONE,NONE,NONE,"Practice instruction in chemistry at the undergraduate level, carried out under faculty orientation and supervision. A minimum of two semesters of CHE 610 or 611 is required of all candidates for graduate research degrees in chemistry, unless explicitly waived by the chairperson.
Fall and Spring,",1,1
CHE611,Practicum in Teaching,Graduate,0.0,NONE,NONE,NONE,"Practice instruction in chemistry at the undergraduate level, carried out under faculty orientation and supervision. A minimum of two semesters of CHE 610 or 611 is required of all candidates for graduate research degrees in chemistry, unless explicitly waived by the chairperson.
Fall and Spring,",1,1
CHE619,Critical Readings of Current Topics in Chemistry,Graduate,0.00 - 3.00,NONE,NONE,NONE,"Recent research papers from the literature will be analyzed in depth. These papers may originate from the inorganic, organic, physical, and/or biochemical literature. The exact topic of the course is announced in advance. Fall and Spring",1,1
CHE625,Molecular Structure and Crystallography,Graduate,3.0,NONE,NONE,NONE,"Experimental methods in the determination of molecular structure. The emphasis is on the determination of structure in the solid state, particularly by X-ray crystallography. Students complete a single-crystal molecular structure determination using modern diffractometer techniques.",1,1
CHE641,Organometallic Chemistry,Graduate,3.0,NONE,NONE,NONE,"A systematic presentation of the chemistry of organometallic compounds, particularly those of the transition metals. Topics include structure, bonding, reaction mechanisms, synthesis, and applications in catalysis and organic synthesis.",1,1
CHE682,Special Topics in Inorganic Chemistry,Graduate,0.00 - 3.00,NONE,NONE,NONE,"Subject matter varies, depending on interests of students and staff, but covers recent developments in inorganic chemistry.",1,1
CHE683,Special Topics in Physical Chemistry,Graduate,3.0,NONE,NONE,NONE,"Subject matter varies, depending on interests of students and staff, but covers recent developments and advanced topics in physical chemistry.",1,1
CHE690,Internship in Dissertation-Related Research,Graduate,1.00 - 3.00,NONE,NONE,NONE,"Supervised curricular training in dissertation-related research. 
Prerequisite: For full-time: Summer session or advancement to candidacy; Permission of Graduate Program Director.
Fall and Spring,",1,1
CHE693,Physical Chemistry Seminar,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Fall and Spring,",1,1
CHE694,Biological Chemistry Seminar,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Fall and Spring,",1,1
CHE695,Inorganic Chemistry Seminar,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Fall and Spring,",1,1
CHE696,Organic Chemistry Seminar,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Fall and Spring,",1,1
CHE697,Seminar in Physical and Quantitative Biology,Graduate,0.00 - 1.00,NONE,NONE,NONE,"Fall and spring, 0-1 credits, S/U grading.
May be repeated for credit.",1,1
CHE698,Colloquium,Graduate,0.00 - 12.00,NONE,NONE,NONE,"Fall and Spring,",1,1
CHE699,Dissertation Research on Campus,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research must take place on SBU campus, at Cold Spring Harbor, or at the Brookhaven National Lab.
Fall, Spring, and Summer,",1,1
CHE700,Dissertation Research off Campus - Domestic,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research will take place off-campus, but in the United States and/or U.S. provinces. Please note, Brookhaven National Labs and the Cold Spring Harbor Lab are considered on-campus.
All international students must enroll in one of the graduate student insurance plans and should be advised by an International Advisor.
Fall, Spring, Summer",1,1
CHE701,Dissertation Research off Campus - International,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research will take place outside of the United States and/or U.S. provinces.
Domestic students have the option of the health plan and may also enroll in MEDEX.
International students who are in their home country are not covered by mandatory health plan and must contact the Insurance Office for the insurance charge to be removed.
International students who are not in their home country are charged for the mandatory health insurance. If they are to be covered by another insurance plan they must file a waiver be second week of classes. The charge will only be removed if other plan is deemed comparable.
All international students must received clearance from an International Advisor.
Fall, Spring, Summer",1,1
CHE800,SUMMER RESEARCH,Graduate,0.0,NONE,NONE,NONE,,1,1
