CourseNumber,CourseTitle,Career,Credits,Prerequisites,Antirequisites,Corequisites,Description,spring,fall
MAT552,Introduction to Lie Groups and Lie Algebras,Graduate,3.0,NONE,NONE,NONE,"An introduction to Lie groups and Lie algebras, as used in mathematics and physics. Basic facts about Lie groups and Lie algebras; classical groups. Structure theory of Lie algebras. Representation theory of sl (2,C). Classification of complex semisimple Lie algebras via their root systems. Examples of exceptional Lie algebras. Other possible topics include the representation theory compact Lie groups and semisimple Lie algebras (with a focus on analytic techniques).",1,1
MAT554,Harmonic Analysis,Graduate,3.0,NONE,NONE,NONE,"An introduction to the methods and ideas of modern harmonic analysis, including: Fourier series and integrals (convergence, summability, L^p); Maximal functions, weak type inequalities, interpolation; the Hilbert transform; singular integrals with Calderon-Zygmund kernels; H^1 and Bounded Mean Oscillation; Muckenhoupt (A_p) weights; Multipliers; the T(1) theorem. Offered every second year.",1,1
MAT555,Ergodic Theory and Smooth Dynamics,Graduate,3.0,NONE,NONE,NONE,"This course will give an overview of the main known topological, geometrical, and measure theoretical phenomena of smooth dynamics:
1) Zero entropy of dynamics: Circle diffeomorphisms, KAM, period doubling, renormalization.
2)Hyperbolic dynamics: stable manifold theorem, structural stability, central limit theorem, symbolic dynamics.
3)General smooth ergodic theory: Oseledec, Pesin, Birkhof theorems.
4)Non-hyperbolic examples: non-uniform hyperbolic examples, homoclinic theory, Newhouse phenomenon, aspects of unimodal dynamics, aspects of Henon dynamics.
Prerequisites: MAT 531, MAT 533, MAT 536
3 credits. Offered in Spring.",1,1
MAT556,One-dimensional Real and Complex Dynamics,Graduate,3.0,NONE,NONE,NONE,"Advanced material and techniques in one-dimensional dynamics. In real one-dimensional dynamics: circle diffeomorphisms, combinatorics and kneading theory, wandering intervals, ergodic properties and invariant measures, renormalization. For complex one-dimensional maps: Julia, Fatou sets, the Mandelbrot set, fixed point theory, external rays, quadratic-like maps and little Mandelbrot copies.",1,1
MAT560,Mathematical Physics I,Graduate,3.0,NONE,NONE,NONE,"Classical mechanics: Lagrangian and Hamiltonian formalism, Hamiltonian group actions. Special relativity and Lorentz and Poincare groups. Classical field theories: Lagrangian and Hamiltonian formulation, Noether theorem, examples. Relativistic theories. Gauge theories: electrodynamics and Yang-Mills theories. General relativity: Einstein-Hilbert action, Einstein equations and Schwarzchild solution. Optional topics may include: Chern-Simons and topological field theories; Classical theory of spinor fields and supergeometry.",1,1
MAT561,Mathematical Physics II,Graduate,3.0,NONE,NONE,NONE,"Quantum mechanics: Heisenberg and Schrodinger formalism, examples. Feynman path integral. Quantum field theory: Canonical quantization, Fock space and creation/annihilation operators. Relativistic particles and unitary representations of the Poincare group. Path integral formalism for fields. Quantization of gauge fields, gauge fixing. Optional topics may include: Dirac equation and spinors, integration over anticommuting variables. Supersymmetric quantum field theories. Topological quantum field theories and other examples, localization.",1,1
MAT562,Symplectic Geometry,Graduate,3.0,NONE,NONE,NONE,"Hamilton's equations and their physical origin, symplectic manifolds and various submanifolds; Moser arguments including Darboux theorem and Moser neighborhood theorems, contact manifolds, contact hypersurfaces, symplectizations, Legendrian front diagrams, topological Legendrian knot invariants, almost complex structures compatible with symplectic form, Hamiltonian group actions and symplectic reduction, symplectic toric manifolds, h principle with emphasis on holonomic approximation theorem along with applications to symplectic and contact geometry , Gromov non squeezing theorem and a summary of pseudoholomorphic curve theory.
Prerequisite: MAT 531",1,1
MAT566,Differential Topology,Graduate,3.0,NONE,NONE,NONE,"Vector bundles, transversality, and characteristic classes. Further topics such as imbeddings and immersions, intersection theory, surgery, and foliations.
Prerequisite: MAT 531
Fall,",1,1
MAT568,Differential Geometry,Graduate,3.0,NONE,NONE,NONE,"Connections, curvature, geodesics, parallelism, and completeness. Riemannian manifolds, geometry of sub-manifolds; method of integral formulas; applications to global extrinsic theorems. Riemannian curvature. Gauss-Bonnet theorem, Hopf-Rinow theorem.
Prerequisite: MAT 531
Fall,",1,1
MAT569,Differential Geometry,Graduate,3.0,NONE,NONE,NONE,"A broad introduction to the fundamentals of modern Riemannian geometry, including major ideas and useful techniques: holonomy groups, symmetric spaces; Riemannian submersions; constructing manifolds of non-negative sectional curvature; Ricci and scalar curvature; Weyl curvature and conformal geometry; harmonic forms and the Hodge theorem; the Bochner technique; the Bishop-Gromov inequality; the Cheeger-Gromoll splitting theorem; Gromov-Hausdorff convergence.
Prerequisite: MAT 568
Spring,",1,1
MAT589,Introduction to Algebraic Geometry,Graduate,3.0,NONE,NONE,NONE,"This course offers a systematic introduction to algebraic geometry, from a modern, scheme-theoretic perspective.",1,1
MAT598,Teaching Practicum,Graduate,3.0,NONE,NONE,NONE,"Seminar and workshop for new teaching assistants.
Fall,",1,1
MAT599,M.A. Research,Graduate,1.00 - 12.00,NONE,NONE,NONE,,1,1
MAT602,Topics in Algebra,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from group theory, ring theory, representation theory of groups and algebras, fields and commutative algebra, homological algebra.
Prerequisite: Permission of instructor
Fall,",1,1
MAT603,Topics in Algebra,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from group theory, ring theory, representation theory of groups and algebras, fields and commutative algebra, homological algebra.
Prerequisite: Permission of instructor
Fall,",1,1
MAT608,Topics in Number Theory,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from analytic number theory, algebraic number theory, diophantine equations, and transcendental number theory, with indications of methods from algebra, geometry, analysis, and logic.
Prerequisite: Permission of instructor
Fall,",1,1
MAT609,Topics in Number Theory,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from analytic number theory, algebraic number theory, diophantine equations, and transcendental number theory, with indications of methods from algebra, geometry, analysis, and logic.
Prerequisite: Permission of instructor
Fall,",1,1
MAT614,Topics in Algebraic Geometry,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from varieties and schemes, algebraic curves, and their arithmetics. Fall
Prerequisite: Permission of instructor",1,1
MAT615,Topics in Algebraic Geometry,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from varieties and schemes, algebraic curves, and their arithmetics. Fall
Prerequisite: Permission of instructor",1,1
MAT620,Topics in Topology,Graduate,3.0,NONE,NONE,NONE,"Topics of current interest such as foliations, surgery, singularities, group actions on manifolds, and homotopy theory.
Prerequisite: Permission of instructor
MAT 620 - Fall, MAT 621 - Spring,",1,1
MAT621,Topics in Topology,Graduate,3.0,NONE,NONE,NONE,"Topics of current interest such as foliations, surgery, singularities, group actions on manifolds, and homotopy theory.
Prerequisite: Permission of instructor
MAT 620 - Fall, MAT 621 - Spring,",1,1
MAT626,Topics in Complex Analysis,Graduate,3.0,NONE,NONE,NONE,"Topics selected from Riemann surfaces, quasiconformal mappings, several complex variables, Fuchsian groups, Kleinian groups, moduli of Riemann surfaces and Kleinian groups, analytic spaces, singularities.
Prerequisite: Permission of instructor
MAT 626 - Fall, MAT 627 - Spring, 3 credits, ABCF grading",1,1
MAT627,Topics in Complex Analysis,Graduate,3.0,NONE,NONE,NONE,"Topics selected from Riemann surfaces, quasiconformal mappings, several complex variables, Fuchsian groups, Kleinian groups, moduli of Riemann surfaces and Kleinian groups, analytic spaces, singularities.
Prerequisite: Permission of instructor
MAT 626 - Fall, MAT 627 - Spring, 3 credits, ABCF grading",1,1
MAT632,Topics in Differential Equations,Graduate,3.0,NONE,NONE,NONE,"Typical topics are hyperbolic or elliptic systems, parabolic equations, spectral theory, finite difference equations, Cauchy-Riemann equations and complex vector fields, equations with constant coefficients, solvability of linear equations, Fourier integral operators, nonlinear equations.
Prerequisite: Permission of instructor
MAT 632 - Fall, MAT 633 - Spring, 3 credits, ABCF grading",1,1
MAT633,Topics in Differential Equations,Graduate,3.0,NONE,NONE,NONE,"Typical topics are hyperbolic or elliptic systems, parabolic equations, spectral theory, finite difference equations, Cauchy-Riemann equations and complex vector fields, equations with constant coefficients, solvability of linear equations, Fourier integral operators, nonlinear equations.
Prerequisite: Permission of instructor
MAT 632 - Fall, MAT 633 - Spring, 3 credits, ABCF grading",1,1
MAT638,Topics in Real Analysis,Graduate,3.0,NONE,NONE,NONE,"Topics selected from functional analysis, harmonic analysis, Banach algebras, operator theory.
Prerequisite: Permission of instructor
MAT 638 - Fall, MAT 639 - Spring,",1,1
MAT639,Topics in Real Analysis,Graduate,3.0,NONE,NONE,NONE,"Topics selected from functional analysis, harmonic analysis, Banach algebras, operator theory.
Prerequisite: Permission of instructor
MAT 638 - Fall, MAT 639 - Spring,",1,1
MAT641,Topics in Lie Groups Theory,Graduate,3.0,NONE,NONE,NONE,"Typical topics are universal enveloping algebras; free, solvable and nilpotent Lie algebras; Lie theory and formal groups; root systems, Dynkin diagrams, classification and representations of complex semisimple Lie algebras; method of orbits; representations of non-compact Lie groups; loop groups.
Prerequisite: MAT 552
Spring,",1,1
MAT644,Topics in Differential Geometry,Graduate,3.0,NONE,NONE,NONE,"Typical topics will be drawn from areas such as comparison theorems, pinching theorems, Morse theory, characteristic classes, minimal varieties, Hodge theory, spectrum of the Laplacian, and geometry of general relativity.
Prerequisite: Permission of instructor
MAT 644 - Fall, MAT 645 - Spring,",1,1
MAT645,Topics in Differential Geometry,Graduate,3.0,NONE,NONE,NONE,"Typical topics will be drawn from areas such as comparison theorems, pinching theorems, Morse theory, characteristic classes, minimal varieties, Hodge theory, spectrum of the Laplacian, and geometry of general relativity.
Prerequisite: Permission of instructor
MAT 644 - Fall, MAT 645 - Spring,",1,1
MAT648,Topics in Mathematical Physics,Graduate,3.0,NONE,NONE,NONE,"Typical topics are mathematical methods of classical and quantum mechanics; methods of functional integration and its applications; infinite-dimensional Lie algebras, quantum groups and representations; conformal field theories; super-symmetry; topological quantum field theories; gauge theories and geometry in four-dimensions; supergravity and mirror symmetry; strings.
Prerequisite: Permission of instructor
MAT 648 - Fall, MAT 649 - Spring,",1,1
MAT649,Topics in Mathematical Physics,Graduate,3.0,NONE,NONE,NONE,"Typical topics are mathematical methods of classical and quantum mechanics; methods of functional integration and its applications; infinite-dimensional Lie algebras, quantum groups and representations; conformal field theories; super-symmetry; topological quantum field theories; gauge theories and geometry in four-dimensions; supergravity and mirror symmetry; strings.
Prerequisite: Permission of instructor
MAT 648 - Fall, MAT 649 - Spring,",1,1
MAT655,Topics in Dynamical Systems,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from holomorphic and low-dimensional dynamics, hyperbolic dynamics, theory of Hamiltonian systems, ergodic theory, and bifurcation theory.
Prerequisite: Permission of instructor
MAT 655 - Fall, MAT 656 - Spring, 3 credits, ABCF grading",1,1
MAT656,Topics in Dynamical Systems,Graduate,3.0,NONE,NONE,NONE,"Typical topics are drawn from holomorphic and low-dimensional dynamics, hyperbolic dynamics, theory of Hamiltonian systems, ergodic theory, and bifurcation theory.
Prerequisite: Permission of instructor
MAT 655 - Fall, MAT 656 - Spring, 3 credits, ABCF grading",1,1
MAT662,Advanced Topics in Algebra,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 662 - Fall, MAT 663 - Spring,",1,1
MAT663,Advanced Topics in Algebra,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 662 - Fall, MAT 663 - Spring,",1,1
MAT666,Advanced Topics in Topology,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 666 - Fall, MAT 667 - Spring,",1,1
MAT667,Advanced Topics in Topology,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 666 - Fall, MAT 667 - Spring,",1,1
MAT670,Advanced Topics in Complex Analysis,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 670 - Fall, MAT 671 - Spring,",1,1
MAT671,Advanced Topics in Complex Analysis,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 670 - Fall, MAT 671 - Spring,",1,1
MAT674,Advanced Topics in Differential Equations,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 674 - Fall, MAT 675 - Spring,",1,1
MAT675,Advanced Topics in Differential Equations,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 674 - Fall, MAT 675 - Spring,",1,1
MAT678,Advanced Topics in Real Analysis,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 678 - Fall, MAT 679 - Spring,",1,1
MAT679,Advanced Topics in Real Analysis,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 678 - Fall, MAT 679 - Spring,",1,1
MAT682,Advanced Topics in Differential Geometry,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 682 - Fall, MAT 683 - Spring,",1,1
MAT683,Advanced Topics in Differential Geometry,Graduate,3.0,NONE,NONE,NONE,"Prerequisite: Permission of instructor
MAT 682 - Fall, MAT 683 - Spring,",1,1
MAT685,Advanced Topics in Dynamics,Graduate,3.0,NONE,NONE,NONE,"An advanced topic selected from holomorphic and low-dimensional dynamics, hyperbolic dynamics, KAM theory, smooth ergodic theory, geodesic flows, bifurcation theory.
Prerequisite: Permission of instructor
MAT 685 - Fall, MAT 686 - Spring, 3 credits, ABCF grading",1,1
MAT686,Advanced Topics in Dynamics,Graduate,3.0,NONE,NONE,NONE,"An advanced topic selected from holomorphic and low-dimensional dynamics, hyperbolic dynamics, KAM theory, smooth ergodic theory, geodesic flows, bifurcation theory.
Prerequisite: Permission of instructor
MAT 685 - Fall, MAT 686 - Spring, 3 credits, ABCF grading",1,1
MAT690,Advanced topics in algebraic geometry,Graduate,3.0,NONE,NONE,NONE,"Fall, 3 credits, Letter graded (A, A-, B+, etc.)",1,1
MAT691,Advanced topics in algebraic geometry,Graduate,3.0,NONE,NONE,NONE,"Spring, 3 credits, Letter graded (A, A-, B+, etc.)",1,1
MAT696,Mathematics Seminar,Graduate,1.00 - 12.00,NONE,NONE,NONE,,1,1
MAT697,Mathematics Colloquium,Graduate,1.00 - 12.00,NONE,NONE,NONE,,1,1
MAT698,Independent Study,Graduate,1.00 - 12.00,NONE,NONE,NONE,,1,1
MAT699,Dissertation Research on Campus,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Dissertation research under direction of advisor.
Prerequisite: Advancement to candidacy (G5). Major portion of research must take place on SBU campus, at Cold Spring Harbor, or at the Brookhaven National Lab.
Fall, Spring, and Summer,",1,1
MAT700,Dissertation Research off Campus - Domestic,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research will take place off-campus, but in the United States and/or U.S. provinces. Please note, Brookhaven National Labs and the Cold Spring Harbor Lab are considered on-campus.
All international students must enroll in one of the graduate student insurance plans and should be advised by an International Advisor.
Fall, Spring, Summer",1,1
MAT701,Dissertation Research off Campus - International,Graduate,1.00 - 9.00,NONE,NONE,NONE,"Prerequisite: Must be advanced to candidacy (G5). Major portion of research will take place outside of the United States and/or U.S. provinces.
Domestic students have the option of the health plan and may also enroll in MEDEX.
International students who are in their home country are not covered by mandatory health plan and must contact the Insurance Office for the insurance charge to be removed.
International students who are not in their home country are charged for the mandatory health insurance. If they are to be covered by another insurance plan they must file a waiver be second week of classes. The charge will only be removed if other plan is deemed comparable.
All international students must received clearance from an International Advisor.
Fall, Spring, Summer",1,1
MAT800,FULL TIME SUMMER RES,Graduate,0.0,NONE,NONE,NONE,,1,1
